2017-04-24 21:30:59   |   2017-04-24 21:30:59.013167   |    47.615    |    47.6
2017-04-24 21:31:00   |   2017-04-24 21:31:00.013182   |    48.154    |    47.6
2017-04-24 21:31:01   |   2017-04-24 21:31:01.013182   |    48.154    |    48.2
2017-04-24 21:31:02   |   2017-04-24 21:31:02.013183   |    47.615    |    48.2
2017-04-24 21:31:03   |   2017-04-24 21:31:03.013188   |    48.154    |    48.2
2017-04-24 21:31:04   |   2017-04-24 21:31:04.013192   |    47.615    |    48.2
2017-04-24 21:31:05   |   2017-04-24 21:31:05.013188   |    47.615    |    47.6
2017-04-24 21:31:06   |   2017-04-24 21:31:06.013189   |    48.692    |    47.6
2017-04-24 21:31:07   |   2017-04-24 21:31:07.013192   |    47.615    |    48.2
2017-04-24 21:31:08   |   2017-04-24 21:31:08.013199   |    47.615    |    48.2
2017-04-24 21:31:09   |   2017-04-24 21:31:09.013212   |    47.615    |    47.6
2017-04-24 21:31:10   |   2017-04-24 21:31:10.013210   |    47.615    |    48.2
2017-04-24 21:31:11   |   2017-04-24 21:31:11.013216   |    48.154    |    48.7
2017-04-24 21:31:12   |   2017-04-24 21:31:12.013222   |    47.615    |    48.2
2017-04-24 21:31:13   |   2017-04-24 21:31:13.013230   |    48.154    |    47.6
2017-04-24 21:31:14   |   2017-04-24 21:31:14.013226   |    48.154    |    47.6
2017-04-24 21:31:15   |   2017-04-24 21:31:15.013230   |    48.692    |    48.2
2017-04-24 21:31:16   |   2017-04-24 21:31:16.013233   |    48.692    |    48.2
2017-04-24 21:31:17   |   2017-04-24 21:31:17.013237   |    48.154    |    48.2
2017-04-24 21:31:18   |   2017-04-24 21:31:18.013242   |    47.615    |    47.6
2017-04-24 21:31:19   |   2017-04-24 21:31:19.013247   |    47.615    |    48.2
2017-04-24 21:31:20   |   2017-04-24 21:31:20.013251   |    47.615    |    48.2
2017-04-24 21:31:21   |   2017-04-24 21:31:21.013260   |    47.615    |    47.6
2017-04-24 21:31:22   |   2017-04-24 21:31:22.013259   |    48.154    |    47.6
2017-04-24 21:31:23   |   2017-04-24 21:31:23.013272   |    47.615    |    48.2
2017-04-24 21:31:24   |   2017-04-24 21:31:24.013273   |    47.615    |    47.6
2017-04-24 21:31:25   |   2017-04-24 21:31:25.013270   |    47.615    |    48.7
2017-04-24 21:31:26   |   2017-04-24 21:31:26.013273   |    48.154    |    48.7
2017-04-24 21:31:27   |   2017-04-24 21:31:27.013289   |    47.615    |    47.6
2017-04-24 21:31:28   |   2017-04-24 21:31:28.013282   |    47.615    |    47.6
2017-04-24 21:31:29   |   2017-04-24 21:31:29.013288   |    47.615    |    47.6
2017-04-24 21:31:30   |   2017-04-24 21:31:30.013290   |    47.615    |    48.7
2017-04-24 21:31:31   |   2017-04-24 21:31:31.013301   |    47.615    |    47.6
